id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P01018,The system records all care record views and the corresponding date and time.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0171,The system logs who viewed each care record and when.,False
P01019,All care record views must be logged in the system.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0171,The system logs who viewed each care record and when.,False
P01020,Care records must be viewed and logged in the system by authorised personnel.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0171,The system logs who viewed each care record and when.,False
P01021,The system requires all care record views to be logged for each viewing event.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0171,The system logs who viewed each care record and when.,False
P01022,Staff are required to log all care record views in the system.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0171,The system logs who viewed each care record and when.,False
P01023,Authorised personnel must log every care record viewing in the system.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0171,The system logs who viewed each care record and when.,False
P01024,Staff access to resident records is controlled through role-based access controls,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0172,Role-based access controls determine what each member of staff can see.,False
P01025,Role-based access controls dictate staff access to resident information,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0172,Role-based access controls determine what each member of staff can see.,False
P01026,All staff have access to resident records via role-based access controls,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0172,Role-based access controls determine what each member of staff can see.,False
P01027,Role-based access controls ensure staff only view resident records relevant to their role,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0172,Role-based access controls determine what each member of staff can see.,False
P01028,Staff access to resident records is determined by the role-based access control system,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0172,Role-based access controls determine what each member of staff can see.,False
P01029,Role-based access controls govern staff access to resident records,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0172,Role-based access controls determine what each member of staff can see.,False
P01030,Access permissions are set according to job role and reviewed in accordance with corporate policies.,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0173,Access permissions are set according to job role and reviewed regularly.,False
P01031,The use of job role-based access permissions is a mandatory requirement.,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0173,Access permissions are set according to job role and reviewed regularly.,False
P01032,All staff must implement job role-specific access controls and review them at regular intervals.,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0173,Access permissions are set according to job role and reviewed regularly.,False
P01033,Staff must establish secure access permissions in line with their job role and perform regular reviews.,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0173,Access permissions are set according to job role and reviewed regularly.,False
P01034,The use of job role-based access permissions is a regulatory requirement and must be reviewed by staff on a regular basis.,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0173,Access permissions are set according to job role and reviewed regularly.,False
P01035,Job role-based access permissions are a statutory obligation and must be checked and updated by all staff regularly.,1,COMPLIANT,DSPT4_DataAccess,DSPT,role-based access enforced,llm_paraphrase,S0173,Access permissions are set according to job role and reviewed regularly.,False
P01036,Unauthorised access to resident records by staff outside their designated role is strictly forbidden and requires immediate reporting to management.,0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0174,Staff can access resident records that have nothing to do with their role.,False
P01037,Access to resident records by staff not within their designated role is strictly prohibited and subject to investigation.,0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0174,Staff can access resident records that have nothing to do with their role.,False
P01038,"Residents' records are only accessible to staff with a legitimate reason for doing so, which must be verified by line management.",0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0174,Staff can access resident records that have nothing to do with their role.,False
P01039,Staff with no direct role in the care of a resident are not permitted to access their records.,0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0174,Staff can access resident records that have nothing to do with their role.,False
P01040,Line management approval is required for staff to access resident records outside their designated role.,0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0174,Staff can access resident records that have nothing to do with their role.,False
P01041,Staff accessing resident records outside their designated role must report to management for disciplinary action and further guidance.,0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0174,Staff can access resident records that have nothing to do with their role.,False
P01042,This is unacceptable: any resident's personal data must be password-protected and only accessible to authorised personnel.,0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0175,Anyone with a login can open any resident's full care record.,False
P01043,"All care home staff must adhere to strict access controls for resident care records, with only designated personnel granted login access.",0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0175,Anyone with a login can open any resident's full care record.,False
P01044,The IT system for resident care records must be configured to prevent anyone from accessing another resident's full record without proper authorisation.,0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0175,Anyone with a login can open any resident's full care record.,False
P01045,Staff must ensure the resident care record system is set up to restrict access to resident records to those with a legitimate need-to-know clearance.,0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0175,Anyone with a login can open any resident's full care record.,False
P01046,"The care home's IT system must be configured to ensure only authorised personnel have access to resident care records, in accordance with data protection regulations.",0,NON_COMPLIANT,DSPT4_DataAccess,DSPT,data accessible to staff who don't need it,llm_paraphrase,S0175,Anyone with a login can open any resident's full care record.,False
